id|wallet_id|value|created_at|status
wa9401334807-top-1712475650-LHaTdJ|wa9401334807-top|68.84|2024-04-07 07:40:50|Successful
wa9401334807-top-1726188560-7XeQYS|wa9401334807-top|179.86|2024-09-13 00:49:20|Successful
wa9401334807-top-1732446296-Rwgeli|wa9401334807-top|94.89|2024-11-24 11:04:56|Cancelled
wa3477059924-syp-1698488219-WAAMxp|wa3477059924-syp|13.26|2023-10-28 10:16:59|Successful
wa3477059924-syp-1704708487-4AJk00|wa3477059924-syp|117.0|2024-01-08 10:08:07|Successful
wa3477059924-syp-1707187669-kQFKao|wa3477059924-syp|75.82|2024-02-06 02:47:49|Successful
wa3477059924-syp-1697419726-0Tw3N9|wa3477059924-syp|17.65|2023-10-16 01:28:46|Successful
wa3477059924-syp-1691747938-2GiFFr|wa3477059924-syp|21.72|2023-08-11 09:58:58|Successful
wa3477059924-syp-1719124753-y5f0Hq|wa3477059924-syp|174.02|2024-06-23 06:39:13|Successful
wa3477059924-syp-1723180751-ucGsWO|wa3477059924-syp|136.41|2024-08-09 05:19:11|Successful
wa3477059924-syp-1714153036-LNqO1d|wa3477059924-syp|114.85|2024-04-26 17:37:16|Successful
wa3477059924-syp-1721675718-B8q13C|wa3477059924-syp|189.54|2024-07-22 19:15:18|Successful
wa3477059924-syp-1707267378-DI0gft|wa3477059924-syp|87.39|2024-02-07 00:56:18|Successful
wa3477059924-syp-1717146812-vKAlas|wa3477059924-syp|5.7|2024-05-31 09:13:32|Successful
wa3477059924-syp-1717355410-12UYrL|wa3477059924-syp|153.91|2024-06-02 19:10:10|Successful
wa3477059924-dop-1725123479-Gjigqj|wa3477059924-dop|151.32|2024-08-31 16:57:59|Successful
wa3477059924-dop-1736400588-vsV8sJ|wa3477059924-dop|87.62|2025-01-09 05:29:48|Successful
wa3477059924-dop-1716950103-PXUq83|wa3477059924-dop|117.45|2024-05-29 02:35:03|Successful
wa3477059924-dop-1719457891-LZsss1|wa3477059924-dop|169.41|2024-06-27 03:11:31|Successful
wa3477059924-dop-1730868682-vC3feh|wa3477059924-dop|84.6|2024-11-06 04:51:22|Successful
wa3477059924-dop-1723488575-Xcoyca|wa3477059924-dop|22.58|2024-08-12 18:49:35|Successful
wa3477059924-dop-1718103756-y2tVPS|wa3477059924-dop|154.43|2024-06-11 11:02:36|Successful
wa3477059924-dop-1718687927-l98uK4|wa3477059924-dop|70.7|2024-06-18 05:18:47|Successful
wa3477059924-dop-1724167497-THiKkP|wa3477059924-dop|92.93|2024-08-20 15:24:57|Cancelled
wa3477059924-dop-1720899548-qgKtHx|wa3477059924-dop|51.51|2024-07-13 19:39:08|Successful
wa3477059924-dop-1729882026-cqcaHs|wa3477059924-dop|186.18|2024-10-25 18:47:06|Successful
wa3477059924-dop-1729758939-9zGYof|wa3477059924-dop|89.35|2024-10-24 08:35:39|Successful
wa3477059924-dop-1735341842-bqXpEp|wa3477059924-dop|138.39|2024-12-27 23:24:02|Successful
wa3477059924-dop-1729047701-H3wyZG|wa3477059924-dop|112.3|2024-10-16 03:01:41|Successful
wa3477059924-dop-1725606311-1iTZHC|wa3477059924-dop|42.29|2024-09-06 07:05:11|Successful
wa3477059924-dop-1735671106-3tIPT4|wa3477059924-dop|57.1|2024-12-31 18:51:46|Successful
wa3477059924-dop-1726696397-z1otTJ|wa3477059924-dop|77.35|2024-09-18 21:53:17|Successful
wa3477059924-dop-1718499505-8WRNs2|wa3477059924-dop|5.51|2024-06-16 00:58:25|Successful
wa3477059924-dop-1721806812-qnszgy|wa3477059924-dop|82.23|2024-07-24 07:40:12|Successful
wa3477059924-dop-1725920388-exE9PN|wa3477059924-dop|85.03|2024-09-09 22:19:48|Successful
wa3477059924-dop-1726357491-78sN7M|wa3477059924-dop|65.56|2024-09-14 23:44:51|Successful
wa3477059924-dop-1720614003-bR71tV|wa3477059924-dop|78.67|2024-07-10 12:20:03|Successful
wa4458490486-top-1736025929-SDwoWG|wa4458490486-top|27.85|2025-01-04 21:25:29|Successful
wa4458490486-top-1728406036-dgd9Pn|wa4458490486-top|153.71|2024-10-08 16:47:16|Successful
wa4458490486-top-1722965780-qXhhBf|wa4458490486-top|154.31|2024-08-06 17:36:20|Successful
wa4458490486-top-1735938684-sUpifV|wa4458490486-top|139.64|2025-01-03 21:11:24|Unsuccessful
wa4458490486-top-1723795473-z7EKWX|wa4458490486-top|98.3|2024-08-16 08:04:33|Unsuccessful
wa4458490486-top-1723898671-68U97v|wa4458490486-top|46.4|2024-08-17 12:44:31|Successful
wa4458490486-top-1732314279-sCRya9|wa4458490486-top|94.61|2024-11-22 22:24:39|Successful
wa4458490486-top-1724815646-D6wqBS|wa4458490486-top|194.18|2024-08-28 03:27:26|Cancelled
wa4458490486-top-1729481706-35VC9t|wa4458490486-top|57.44|2024-10-21 03:35:06|Successful
wa4458490486-top-1726881427-rfpA1J|wa4458490486-top|23.48|2024-09-21 01:17:07|Successful
wa4458490486-top-1730519935-ISbPqz|wa4458490486-top|50.8|2024-11-02 03:58:55|Successful
wa4458490486-top-1731501434-IErjQc|wa4458490486-top|133.52|2024-11-13 12:37:14|Cancelled
wa4458490486-top-1724478204-62KxsV|wa4458490486-top|47.42|2024-08-24 05:43:24|Successful
wa4458490486-top-1725480207-trS6hG|wa4458490486-top|100.41|2024-09-04 20:03:27|Successful
wa4458490486-top-1734818094-IHNNjF|wa4458490486-top|197.44|2024-12-21 21:54:54|Successful
wa4458490486-top-1734266778-gS2ac7|wa4458490486-top|197.5|2024-12-15 12:46:18|Successful
wa4458490486-lsl-1731629584-7fvphF|wa4458490486-lsl|118.43|2024-11-15 00:13:04|Successful
wa4458490486-lsl-1728163447-LKWsoq|wa4458490486-lsl|112.68|2024-10-05 21:24:07|Successful
wa4458490486-lsl-1734517685-6dvkZE|wa4458490486-lsl|175.86|2024-12-18 10:28:05|Successful
wa4458490486-lsl-1727950316-szmSRX|wa4458490486-lsl|119.57|2024-10-03 10:11:56|Successful
wa4458490486-lsl-1727890296-nxDkf2|wa4458490486-lsl|2.45|2024-10-02 17:31:36|Successful
wa4458490486-lsl-1732884826-1n3OYe|wa4458490486-lsl|124.03|2024-11-29 12:53:46|Successful
wa4458490486-lsl-1723914353-ExKx50|wa4458490486-lsl|6.14|2024-08-17 17:05:53|Successful
wa4458490486-lsl-1721830530-uRJQPx|wa4458490486-lsl|83.69|2024-07-24 14:15:30|Successful
wa4458490486-lsl-1732417248-oURKyn|wa4458490486-lsl|96.56|2024-11-24 03:00:48|Successful
wa4458490486-lsl-1724673465-sHZdtV|wa4458490486-lsl|173.49|2024-08-26 11:57:45|Successful
wa4458490486-lsl-1726191824-af0Bse|wa4458490486-lsl|190.82|2024-09-13 01:43:44|Successful
wa4458490486-lsl-1727810424-fErfJA|wa4458490486-lsl|58.01|2024-10-01 19:20:24|Successful
wa4458490486-lsl-1724724271-05HLiA|wa4458490486-lsl|92.14|2024-08-27 02:04:31|Successful
wa4458490486-lsl-1732841575-p0IMxg|wa4458490486-lsl|26.25|2024-11-29 00:52:55|Successful
wa4458490486-lsl-1724156253-mSytbU|wa4458490486-lsl|56.69|2024-08-20 12:17:33|Successful
wa4458490486-lsl-1734554845-LuyGHd|wa4458490486-lsl|144.87|2024-12-18 20:47:25|Successful
wa4458490486-lsl-1716456099-Cax72V|wa4458490486-lsl|93.78|2024-05-23 09:21:39|Successful
wa4458490486-lsl-1715271410-AtMnHe|wa4458490486-lsl|93.2|2024-05-09 16:16:50|Successful
wa4458490486-lsl-1717004525-Ylllmx|wa4458490486-lsl|48.88|2024-05-29 17:42:05|Cancelled
wa4458490486-lsl-1721480047-OYUNH5|wa4458490486-lsl|170.48|2024-07-20 12:54:07|Successful
wa4458490486-lsl-1734051752-7SgPy0|wa4458490486-lsl|184.8|2024-12-13 01:02:32|Successful
wa4458490486-lsl-1724493882-ndopDv|wa4458490486-lsl|83.29|2024-08-24 10:04:42|Successful
wa4458490486-lsl-1731776794-onH1dD|wa4458490486-lsl|190.44|2024-11-16 17:06:34|Successful
wa4458490486-lsl-1722184051-MUzTJT|wa4458490486-lsl|160.62|2024-07-28 16:27:31|Successful
wa4458490486-lsl-1730445040-UyfLQv|wa4458490486-lsl|188.91|2024-11-01 07:10:40|Successful
wa4458490486-lsl-1715691218-tz0Y9q|wa4458490486-lsl|49.91|2024-05-14 12:53:38|Successful
wa4458490486-lsl-1721967569-j9Z4qj|wa4458490486-lsl|92.9|2024-07-26 04:19:29|Successful
wa4458490486-lsl-1732607236-EYlGEF|wa4458490486-lsl|40.08|2024-11-26 07:47:16|Successful
wa4458490486-lsl-1728956495-q9PeuR|wa4458490486-lsl|8.93|2024-10-15 01:41:35|Successful
wa4458490486-lsl-1728200091-ZrNlf9|wa4458490486-lsl|120.96|2024-10-06 07:34:51|Successful
wa4458490486-lsl-1717551341-7f18tQ|wa4458490486-lsl|69.66|2024-06-05 01:35:41|Successful
wa4458490486-lsl-1725768705-2XIn6O|wa4458490486-lsl|99.24|2024-09-08 04:11:45|Successful
wa4458490486-lsl-1730480486-JGBIrK|wa4458490486-lsl|17.05|2024-11-01 17:01:26|Successful
wa4458490486-lsl-1728134290-72gR02|wa4458490486-lsl|172.44|2024-10-05 13:18:10|Successful
wa4458490486-lsl-1719512026-N3Im9m|wa4458490486-lsl|140.08|2024-06-27 18:13:46|Successful
wa4458490486-awg-1730811817-SydaGC|wa4458490486-awg|10.42|2024-11-05 13:03:37|Successful
wa4458490486-awg-1733402555-VKGIg7|wa4458490486-awg|49.76|2024-12-05 12:42:35|Successful
wa4458490486-awg-1728661488-NIea0l|wa4458490486-awg|2.12|2024-10-11 15:44:48|Successful
wa4458490486-awg-1734432430-4MuK6Z|wa4458490486-awg|101.57|2024-12-17 10:47:10|Successful
wa4458490486-awg-1732403643-ImtLG3|wa4458490486-awg|78.58|2024-11-23 23:14:03|Successful
wa4458490486-awg-1731276082-yQrtbc|wa4458490486-awg|165.0|2024-11-10 22:01:22|Successful
wa4458490486-awg-1735879164-a16L4H|wa4458490486-awg|122.8|2025-01-03 04:39:24|Successful
wa4458490486-awg-1729293054-8Yg5sQ|wa4458490486-awg|1.11|2024-10-18 23:10:54|Successful
wa4458490486-awg-1728896878-ry1RpO|wa4458490486-awg|71.69|2024-10-14 09:07:58|Successful
wa4458490486-awg-1731897404-WNXaIX|wa4458490486-awg|149.03|2024-11-18 02:36:44|Successful
wa4458490486-awg-1729658275-mbZRJK|wa4458490486-awg|134.71|2024-10-23 04:37:55|Successful
wa4458490486-awg-1728976940-pNgM7p|wa4458490486-awg|107.32|2024-10-15 07:22:20|Successful
wa4458490486-awg-1732389766-A6fAxc|wa4458490486-awg|118.32|2024-11-23 19:22:46|Successful
wa4458490486-awg-1733884188-Iscsvb|wa4458490486-awg|98.53|2024-12-11 02:29:48|Successful
wa4458490486-awg-1732051721-jS1b0I|wa4458490486-awg|147.28|2024-11-19 21:28:41|Successful
wa4458490486-awg-1734748196-ItDuTk|wa4458490486-awg|163.81|2024-12-21 02:29:56|Successful
wa4458490486-awg-1728871661-wyguTJ|wa4458490486-awg|67.93|2024-10-14 02:07:41|Successful
wa4458490486-awg-1730207498-pJczeg|wa4458490486-awg|177.4|2024-10-29 13:11:38|Successful
wa4458490486-awg-1733502509-OubXjz|wa4458490486-awg|28.99|2024-12-06 16:28:29|Successful
wa4458490486-awg-1727384302-hhwRXq|wa4458490486-awg|74.93|2024-09-26 20:58:22|Successful
wa2536459077-zmw-1736061125-JtQgVf|wa2536459077-zmw|78.36|2025-01-05 07:12:05|Successful
wa2536459077-zmw-1726823247-uvyoAe|wa2536459077-zmw|115.39|2024-09-20 09:07:27|Successful
wa2536459077-zmw-1731822828-QG8WSR|wa2536459077-zmw|17.38|2024-11-17 05:53:48|Successful
wa2536459077-zmw-1733264814-u3qa96|wa2536459077-zmw|129.32|2024-12-03 22:26:54|Successful
wa2536459077-zmw-1734623796-H5NNUB|wa2536459077-zmw|123.21|2024-12-19 15:56:36|Successful
wa2536459077-zmw-1729744086-63Xx53|wa2536459077-zmw|125.36|2024-10-24 04:28:06|Successful
wa2536459077-zmw-1724716427-5lBBsz|wa2536459077-zmw|128.72|2024-08-26 23:53:47|Successful
wa2536459077-zmw-1728863791-DW9MvZ|wa2536459077-zmw|189.8|2024-10-13 23:56:31|Cancelled
wa2536459077-zmw-1728476598-KKTamI|wa2536459077-zmw|163.02|2024-10-09 12:23:18|Successful
wa2536459077-zmw-1733110174-d1JBRX|wa2536459077-zmw|137.76|2024-12-02 03:29:34|Successful
wa2536459077-zmw-1730744287-0VPBt9|wa2536459077-zmw|74.1|2024-11-04 18:18:07|Successful
wa2536459077-zmw-1734296758-cnttqy|wa2536459077-zmw|63.67|2024-12-15 21:05:58|Successful
wa2536459077-zmw-1725209712-yRJ8k9|wa2536459077-zmw|35.79|2024-09-01 16:55:12|Successful
wa2536459077-zmw-1733070186-FqVe29|wa2536459077-zmw|80.77|2024-12-01 16:23:06|Successful
wa2536459077-zmw-1734771429-DzwR85|wa2536459077-zmw|62.43|2024-12-21 08:57:09|Successful
wa2536459077-zmw-1726214830-MV1z2A|wa2536459077-zmw|111.32|2024-09-13 08:07:10|Successful
wa2536459077-zmw-1727155191-DhHs2A|wa2536459077-zmw|172.43|2024-09-24 05:19:51|Successful
wa2536459077-zmw-1730784674-9yNEQy|wa2536459077-zmw|177.91|2024-11-05 05:31:14|Successful
wa2536459077-zmw-1727487394-oGSttx|wa2536459077-zmw|83.0|2024-09-28 01:36:34|Successful
wa2536459077-zmw-1726797674-el3HEc|wa2536459077-zmw|170.95|2024-09-20 02:01:14|Successful
wa2536459077-zmw-1732058498-ugEoXy|wa2536459077-zmw|4.16|2024-11-19 23:21:38|Successful
wa2536459077-zmw-1725243104-rVS53b|wa2536459077-zmw|79.89|2024-09-02 02:11:44|Unsuccessful
wa2536459077-zmw-1728221564-Az5PWt|wa2536459077-zmw|95.42|2024-10-06 13:32:44|Successful
wa2536459077-zmw-1726613726-dg92vr|wa2536459077-zmw|169.48|2024-09-17 22:55:26|Successful
wa2536459077-zmw-1728438826-2YqYIt|wa2536459077-zmw|149.71|2024-10-09 01:53:46|Successful
wa2536459077-zmw-1735286777-e0MTjd|wa2536459077-zmw|82.66|2024-12-27 08:06:17|Successful
wa2536459077-zmw-1730237852-Dl6T95|wa2536459077-zmw|14.52|2024-10-29 21:37:32|Successful
wa2907384664-cup-1733742824-6yGTHO|wa2907384664-cup|198.13|2024-12-09 11:13:44|Successful
wa2907384664-cup-1734945567-P9bYIr|wa2907384664-cup|169.52|2024-12-23 09:19:27|Successful
wa2907384664-cup-1732386207-sYqdhF|wa2907384664-cup|144.18|2024-11-23 18:23:27|Successful
wa2907384664-cup-1733410173-Yio4Bk|wa2907384664-cup|2.36|2024-12-05 14:49:33|Successful
wa2907384664-cup-1736056408-smypjV|wa2907384664-cup|140.52|2025-01-05 05:53:28|Successful
wa2907384664-cup-1733752845-jkKz0R|wa2907384664-cup|72.46|2024-12-09 14:00:45|Successful
wa2907384664-cup-1734221257-A3x3K1|wa2907384664-cup|71.03|2024-12-15 00:07:37|Successful
wa2907384664-cup-1730924235-EEzRK1|wa2907384664-cup|3.65|2024-11-06 20:17:15|Successful
wa2907384664-cup-1734402550-fICySp|wa2907384664-cup|121.63|2024-12-17 02:29:10|Successful
wa2907384664-cup-1736519655-6BM360|wa2907384664-cup|100.56|2025-01-10 14:34:15|Successful
wa2907384664-cup-1733760652-PP8shB|wa2907384664-cup|91.89|2024-12-09 16:10:52|Successful
wa2907384664-cup-1736331625-cxAH47|wa2907384664-cup|69.97|2025-01-08 10:20:25|Successful
wa2907384664-cup-1729987803-RIWxlr|wa2907384664-cup|166.88|2024-10-27 00:10:03|Successful
wa2907384664-cup-1730576558-fUHKTy|wa2907384664-cup|154.25|2024-11-02 19:42:38|Successful
wa2907384664-cup-1731620660-9yCweK|wa2907384664-cup|109.65|2024-11-14 21:44:20|Successful
wa2907384664-cup-1732432388-ZywdcG|wa2907384664-cup|168.31|2024-11-24 07:13:08|Successful
wa2907384664-cup-1733813944-4O5jbn|wa2907384664-cup|72.75|2024-12-10 06:59:04|Cancelled
wa2907384664-cup-1731682119-Z8xon9|wa2907384664-cup|6.88|2024-11-15 14:48:39|Successful
wa2907384664-cup-1735364184-IdBjKZ|wa2907384664-cup|22.36|2024-12-28 05:36:24|Successful
wa2907384664-cup-1735890827-7VzMZe|wa2907384664-cup|140.87|2025-01-03 07:53:47|Successful
wa2907384664-cup-1735335352-hwg3Oq|wa2907384664-cup|137.71|2024-12-27 21:35:52|Successful
wa2907384664-cup-1730374765-f1EbTG|wa2907384664-cup|54.79|2024-10-31 11:39:25|Successful
wa2907384664-cup-1733526332-yyy474|wa2907384664-cup|117.9|2024-12-06 23:05:32|Successful
wa2907384664-cup-1731095566-IyHWRB|wa2907384664-cup|46.8|2024-11-08 19:52:46|Successful
wa2907384664-cup-1733049593-REDzZe|wa2907384664-cup|7.98|2024-12-01 10:39:53|Successful
wa2907384664-cup-1734563303-lQMyW3|wa2907384664-cup|99.34|2024-12-18 23:08:23|Successful
wa2907384664-cup-1734599797-bWmzuy|wa2907384664-cup|181.17|2024-12-19 09:16:37|Successful
wa2907384664-cup-1729411326-fdxtVk|wa2907384664-cup|39.56|2024-10-20 08:02:06|Successful
wa2907384664-cup-1734729570-6rm4os|wa2907384664-cup|21.48|2024-12-20 21:19:30|Successful
wa2907384664-cup-1729503561-o8llhF|wa2907384664-cup|112.67|2024-10-21 09:39:21|Successful
wa2907384664-cup-1731984858-K6vIAw|wa2907384664-cup|129.67|2024-11-19 02:54:18|Successful
wa2907384664-cup-1732350715-BD2RuB|wa2907384664-cup|160.37|2024-11-23 08:31:55|Successful
wa2907384664-cup-1733133752-WScGXf|wa2907384664-cup|57.68|2024-12-02 10:02:32|Successful
wa2907384664-cup-1729652818-WgEPK7|wa2907384664-cup|77.43|2024-10-23 03:06:58|Successful
wa2907384664-cup-1736553179-99m4wK|wa2907384664-cup|59.03|2025-01-10 23:52:59|Successful
wa2907384664-cup-1730300942-VRsqmB|wa2907384664-cup|140.56|2024-10-30 15:09:02|Successful
wa2907384664-cup-1731209086-GNiJXu|wa2907384664-cup|146.81|2024-11-10 03:24:46|Successful
wa2907384664-cup-1728950910-961B5I|wa2907384664-cup|89.8|2024-10-15 00:08:30|Successful
wa2907384664-cup-1732210432-mgJcJQ|wa2907384664-cup|72.92|2024-11-21 17:33:52|Successful
wa2907384664-cup-1735379024-bJkC2U|wa2907384664-cup|135.69|2024-12-28 09:43:44|Successful
wa2907384664-cup-1729726525-4AkGuv|wa2907384664-cup|134.75|2024-10-23 23:35:25|Successful
wa2907384664-cup-1734316894-gYfwxH|wa2907384664-cup|95.32|2024-12-16 02:41:34|Successful
wa2907384664-cup-1732411567-AZkVwE|wa2907384664-cup|62.88|2024-11-24 01:26:07|Successful
wa2907384664-cup-1733983034-wxs4NM|wa2907384664-cup|136.51|2024-12-12 05:57:14|Successful
wa2907384664-cup-1729789021-vwXiM1|wa2907384664-cup|8.21|2024-10-24 16:57:01|Successful
wa2907384664-cup-1732090350-HcFhEe|wa2907384664-cup|139.91|2024-11-20 08:12:30|Successful
wa2907384664-cup-1730004326-em3PoR|wa2907384664-cup|15.98|2024-10-27 04:45:26|Successful
wa2907384664-cup-1731601032-9dWr7O|wa2907384664-cup|113.42|2024-11-14 16:17:12|Successful
wa1698928611-nok-1727864106-3D8KUE|wa1698928611-nok|148.19|2024-10-02 10:15:06|Successful
wa1698928611-nok-1735841095-jSZHsG|wa1698928611-nok|108.27|2025-01-02 18:04:55|Successful
wa1698928611-nok-1733012317-TrtIlI|wa1698928611-nok|176.58|2024-12-01 00:18:37|Successful
wa1698928611-nok-1732340333-ps0lMs|wa1698928611-nok|9.67|2024-11-23 05:38:53|Successful
wa1698928611-nok-1727221947-2jVeX5|wa1698928611-nok|139.67|2024-09-24 23:52:27|Successful
wa1698928611-nok-1734640758-TCvL3K|wa1698928611-nok|58.88|2024-12-19 20:39:18|Unsuccessful
wa1698928611-nok-1727936103-jRmenk|wa1698928611-nok|104.44|2024-10-03 06:15:03|Successful
wa1698928611-nok-1725740526-bPkQhr|wa1698928611-nok|88.55|2024-09-07 20:22:06|Successful
wa1698928611-nok-1730581451-XmrHFa|wa1698928611-nok|183.0|2024-11-02 21:04:11|Successful
wa1698928611-nok-1728233528-FDdT9Z|wa1698928611-nok|78.71|2024-10-06 16:52:08|Successful
wa1698928611-nok-1731611684-OOELpv|wa1698928611-nok|167.78|2024-11-14 19:14:44|Successful
wa1698928611-nok-1724554564-difv23|wa1698928611-nok|4.9|2024-08-25 02:56:04|Successful
wa1698928611-nok-1732004143-Q1XgR2|wa1698928611-nok|5.19|2024-11-19 08:15:43|Successful
wa1698928611-nok-1731518092-ps3FPF|wa1698928611-nok|146.16|2024-11-13 17:14:52|Successful
wa1698928611-nok-1736693357-I8mv8b|wa1698928611-nok|5.29|2025-01-12 14:49:17|Successful
wa1698928611-nok-1724637428-o0UlTq|wa1698928611-nok|106.17|2024-08-26 01:57:08|Successful
wa1698928611-nok-1726330958-N0Ogl2|wa1698928611-nok|152.62|2024-09-14 16:22:38|Successful
wa1698928611-nok-1735159398-x18Ekc|wa1698928611-nok|110.15|2024-12-25 20:43:18|Successful
wa1698928611-nok-1733293362-07KLfc|wa1698928611-nok|194.94|2024-12-04 06:22:42|Successful
wa1698928611-nok-1730673033-dv2k3R|wa1698928611-nok|157.16|2024-11-03 22:30:33|Successful
wa1698928611-nok-1728061527-XAq6Wz|wa1698928611-nok|61.84|2024-10-04 17:05:27|Successful
wa1698928611-nok-1725554031-VDB2YE|wa1698928611-nok|51.94|2024-09-05 16:33:51|Successful
wa1698928611-nok-1729173754-jhvnLS|wa1698928611-nok|199.54|2024-10-17 14:02:34|Successful
wa1698928611-nok-1734159915-Kna4Ts|wa1698928611-nok|156.32|2024-12-14 07:05:15|Successful
wa1698928611-nok-1727560916-TTLfgl|wa1698928611-nok|192.71|2024-09-28 22:01:56|Successful
wa1698928611-nok-1727704034-PK9qxk|wa1698928611-nok|31.37|2024-09-30 13:47:14|Successful
wa1698928611-nok-1729348244-OgoBue|wa1698928611-nok|37.11|2024-10-19 14:30:44|Successful
wa1698928611-nok-1735472564-elNfym|wa1698928611-nok|198.56|2024-12-29 11:42:44|Successful
wa1698928611-nok-1732971779-e5Ap4h|wa1698928611-nok|175.43|2024-11-30 13:02:59|Successful
wa1698928611-nok-1734702369-0OEokr|wa1698928611-nok|9.46|2024-12-20 13:46:09|Successful
wa1698928611-nok-1723948974-f02wwl|wa1698928611-nok|39.71|2024-08-18 02:42:54|Successful
wa1698928611-nok-1723899745-GKglk6|wa1698928611-nok|160.22|2024-08-17 13:02:25|Successful
wa1698928611-nok-1731403336-DjST1Z|wa1698928611-nok|19.67|2024-11-12 09:22:16|Successful
wa1698928611-nok-1726602851-5cdXhu|wa1698928611-nok|90.76|2024-09-17 19:54:11|Successful
wa1698928611-nok-1735016243-WWYFrk|wa1698928611-nok|16.76|2024-12-24 04:57:23|Successful
wa1698928611-nok-1735215856-NQUn8I|wa1698928611-nok|116.59|2024-12-26 12:24:16|Successful
wa1698928611-nok-1727492012-caAjFf|wa1698928611-nok|106.81|2024-09-28 02:53:32|Successful
wa1698928611-nok-1729099413-wynv4a|wa1698928611-nok|29.78|2024-10-16 17:23:33|Successful
wa1698928611-nok-1733468089-IsHrie|wa1698928611-nok|166.81|2024-12-06 06:54:49|Successful
wa1698928611-nok-1734931599-eubdoD|wa1698928611-nok|148.7|2024-12-23 05:26:39|Successful
wa1698928611-nok-1725464406-nui8v0|wa1698928611-nok|192.57|2024-09-04 15:40:06|Successful
wa1698928611-mdl-1716563601-D4rRUT|wa1698928611-mdl|120.62|2024-05-24 15:13:21|Successful
wa1698928611-mdl-1736104154-OEX0Aw|wa1698928611-mdl|188.84|2025-01-05 19:09:14|Successful
wa1698928611-mdl-1736608428-UdUZEx|wa1698928611-mdl|107.63|2025-01-11 15:13:48|Successful
wa1698928611-mdl-1733172623-kt4E2M|wa1698928611-mdl|140.86|2024-12-02 20:50:23|Successful
wa1698928611-mdl-1733509794-ESFRdg|wa1698928611-mdl|33.3|2024-12-06 18:29:54|Successful
wa1698928611-mdl-1716666839-Myssy8|wa1698928611-mdl|92.51|2024-05-25 19:53:59|Successful
wa1698928611-mdl-1734348558-p3YKJ4|wa1698928611-mdl|106.81|2024-12-16 11:29:18|Successful
wa1698928611-mdl-1717112998-8PmMVu|wa1698928611-mdl|31.78|2024-05-30 23:49:58|Successful
wa1698928611-mdl-1726858453-5xjqqj|wa1698928611-mdl|155.66|2024-09-20 18:54:13|Successful
wa1698928611-mdl-1735087272-lMwO2z|wa1698928611-mdl|112.78|2024-12-25 00:41:12|Successful
wa1698928611-mdl-1735611440-Crr5ob|wa1698928611-mdl|46.2|2024-12-31 02:17:20|Successful
wa1698928611-mdl-1726680769-P3lKfv|wa1698928611-mdl|12.78|2024-09-18 17:32:49|Successful
wa1698928611-mdl-1729085416-P3h03b|wa1698928611-mdl|155.19|2024-10-16 13:30:16|Successful
wa1698928611-mdl-1722748473-PRGWpc|wa1698928611-mdl|33.45|2024-08-04 05:14:33|Successful
wa1698928611-mdl-1729669696-2TI4v1|wa1698928611-mdl|170.38|2024-10-23 07:48:16|Successful
wa1698928611-mdl-1728514634-V8kJRB|wa1698928611-mdl|67.38|2024-10-09 22:57:14|Successful
